time,Ayder yaylası - Rize_temp,Ayder yaylası - Rize_prcp,Ayder yaylası - Rize_snow,Ayder yaylası - Rize_rain,Ayder yaylası - Rize_tmin,Ayder yaylası - Rize_tmax,Ayder yaylası - Rize_wspd,Ayder yaylası - Rize_rhum
2025-12-07,5.83,1.55,0.0,1.55,3.69,8.39,15.8,67.57
2025-12-08,5.28,0.0,0.0,0.0,3.01,8.34,9.63,71.38
2025-12-09,4.22,1.9,0.0,1.9,2.08,6.71,8.2,81.61
2025-12-10,2.14,24.33,0.0,24.33,0.87,3.39,10.17,92.57
2025-12-11,1.45,9.74,9.74,0.0,0.14,3.15,9.07,90.67
2025-12-12,0.29,9.62,9.62,0.0,-1.44,1.35,9.15,90.66
2025-12-13,-0.39,30.91,30.91,0.0,-1.61,1.18,21.27,87.08
2025-12-14,-1.63,16.42,16.42,0.0,-3.84,1.09,14.7,83.79
2025-12-15,-1.88,3.82,3.82,0.0,-4.18,0.72,11.91,77.09
2025-12-16,-2.46,14.45,14.45,0.0,-3.83,-0.02,16.09,88.61
2025-12-17,-2.01,0.0,0.0,0.0,-3.85,1.49,10.06,80.71
2025-12-18,-2.36,0.0,0.0,0.0,-4.96,1.54,11.44,70.01
2025-12-19,-1.66,0.0,0.0,0.0,-4.17,3.28,9.82,63.91
2025-12-20,-1.95,0.0,0.0,0.0,-4.9,2.78,9.66,67.38
2025-12-21,-0.27,0.0,0.0,0.0,-3.77,3.89,9.56,59.8
2025-12-22,1.31,0.0,0.0,0.0,-1.06,5.64,9.37,64.23
2025-12-23,0.61,0.0,0.0,0.0,-2.12,4.15,10.11,67.15
2025-12-24,0.76,5.62,5.62,0.0,-0.9,3.13,11.74,75.99
2025-12-25,-0.43,7.45,7.45,0.0,-1.49,1.45,8.78,89.88
2025-12-26,-1.87,11.88,11.88,0.0,-2.69,-0.63,7.6,89.18
2025-12-27,-4.68,31.15,31.15,0.0,-6.62,-3.08,12.76,91.71
2025-12-28,-4.84,3.76,3.76,0.0,-7.48,-0.87,10.63,72.54
2025-12-29,-3.79,6.07,6.07,0.0,-6.3,-1.4,18.35,68.11
2025-12-30,-4.76,12.81,12.81,0.0,-6.98,-1.22,16.39,67.3
2025-12-31,-2.26,6.63,6.63,0.0,-4.92,1.24,20.63,67.41
2026-01-01,-5.66,38.27,38.27,0.0,-7.85,-3.12,12.45,86.67
2024-08-28,7.46,1.69,0.0,1.69,3.18,10.92,12.76,84.51
2024-08-29,7.6,1.19,0.0,1.19,4.06,11.26,12.21,85.71
2024-08-31,6.44,1.76,0.0,1.76,2.78,10.05,14.27,84.99
2024-09-01,7.39,5.74,0.0,5.74,3.22,11.02,12.91,85.47
2024-09-02,7.84,0.0,0.0,0.0,4.46,11.99,12.55,85.71
2024-09-03,7.36,0.0,0.0,0.0,4.15,11.03,12.4,86.19
2024-08-30,6.96,0.0,0.0,0.0,4.15,10.55,13.1,86.91
2024-12-12,3.34,0.0,0.0,0.0,0.8,7.2,13.51,87.63
2024-12-13,2.98,0.0,0.0,0.0,0.32,6.24,18.95,85.95
