time,Elevit Yaylası - Rize_temp,Elevit Yaylası - Rize_prcp,Elevit Yaylası - Rize_snow,Elevit Yaylası - Rize_rain,Elevit Yaylası - Rize_tmin,Elevit Yaylası - Rize_tmax,Elevit Yaylası - Rize_wspd,Elevit Yaylası - Rize_rhum
2025-11-27,-0.13,0.0,0.0,0.0,-2.61,5.25,9.66,64.6
2025-11-28,-0.3,0.0,0.0,0.0,-3.27,4.83,10.25,61.0
2025-11-29,0.12,0.0,0.0,0.0,-2.84,5.24,10.64,56.72
2025-11-30,1.91,0.04,0.04,0.0,-2.44,7.3,12.77,56.21
2025-12-01,0.47,8.63,8.63,0.0,-2.46,4.16,11.49,75.78
2025-12-02,-2.68,5.7,5.7,0.0,-4.11,-0.69,10.68,83.62
2025-12-03,-2.69,0.0,0.0,0.0,-4.98,1.75,10.68,77.67
2025-12-04,-3.28,0.0,0.0,0.0,-6.09,0.98,10.54,69.3
2025-12-05,-2.74,0.0,0.0,0.0,-6.02,2.1,11.28,58.23
2025-12-06,-0.15,0.0,0.0,0.0,-3.49,4.67,17.12,60.26
2025-12-07,1.74,1.65,1.65,0.0,-0.36,4.38,15.41,68.32
2025-12-08,1.2,0.0,0.0,0.0,-1.08,4.22,9.55,71.64
2025-12-09,0.18,2.11,2.11,0.0,-1.95,2.61,8.36,82.42
2025-12-10,-1.98,25.91,25.91,0.0,-3.24,-0.77,10.62,92.8
2025-12-11,-2.66,10.04,10.04,0.0,-3.96,-0.99,9.43,90.7
2025-12-12,-3.81,10.09,10.09,0.0,-5.53,-2.74,9.39,90.48
2025-12-13,-4.41,30.33,30.33,0.0,-5.61,-2.79,21.87,86.75
2025-12-14,-5.65,16.47,16.47,0.0,-7.89,-2.89,14.68,83.96
2025-12-15,-5.87,3.86,3.86,0.0,-8.16,-3.25,12.2,76.97
2025-12-16,-6.51,14.63,14.63,0.0,-7.84,-4.04,17.02,88.64
2025-12-17,-6.01,0.0,0.0,0.0,-7.83,-2.53,10.02,80.72
2025-12-18,-6.42,0.0,0.0,0.0,-8.99,-2.43,11.51,70.22
2025-12-19,-5.76,0.0,0.0,0.0,-8.28,-0.79,9.85,63.92
2025-12-20,-6.05,0.0,0.0,0.0,-8.97,-1.25,9.64,67.64
2025-12-21,-4.37,0.0,0.0,0.0,-7.89,-0.22,9.49,60.4
2025-12-22,-2.73,0.0,0.0,0.0,-5.11,1.58,9.44,64.78
2025-12-23,-3.45,0.0,0.0,0.0,-6.16,0.09,9.98,67.53
2025-12-24,-3.2,5.64,5.64,0.0,-4.94,-0.85,11.98,76.17
2025-12-25,-4.41,7.77,7.77,0.0,-5.49,-2.53,8.69,90.04
2025-12-26,-5.92,12.34,12.34,0.0,-6.74,-4.71,7.66,89.43
2025-12-27,-8.8,31.27,31.27,0.0,-10.75,-7.19,13.19,91.83
2025-12-28,-8.87,3.45,3.45,0.0,-11.53,-4.88,10.89,72.22
2025-12-29,-7.67,5.59,5.59,0.0,-10.3,-5.27,18.84,67.35
2025-12-30,-8.72,11.65,11.65,0.0,-10.98,-5.17,16.44,66.22
2025-12-31,-6.15,7.06,7.06,0.0,-8.85,-2.64,20.81,67.32
2026-01-01,-9.81,39.66,39.66,0.0,-11.98,-7.19,12.9,87.2
2024-08-28,2.01,1.51,0.0,1.51,-2.02,5.47,13.19,85.23
2024-08-29,2.15,1.07,0.0,1.07,-1.23,5.77,12.69,86.33
2024-08-31,1.1,1.57,1.57,0.0,-2.39,4.69,14.57,85.67
2024-09-01,1.95,5.13,5.13,0.0,-1.99,5.56,13.32,86.11
2024-09-02,2.36,0.0,0.0,0.0,-0.87,6.42,12.99,86.33
2024-09-03,1.93,0.0,0.0,0.0,-1.15,5.57,12.86,86.77
2024-08-30,1.56,0.0,0.0,0.0,-1.15,5.14,13.5,87.42
2024-12-12,-1.75,0.0,0.0,0.0,-4.22,2.07,13.87,88.08
2024-12-13,-2.08,0.0,0.0,0.0,-4.65,1.19,18.84,86.55
